P|BOTCH2|16|ALIAN|0|9
S| |91000000|181000000| |VA|0|15800|0|0|0|0|1|1000|0|0|0|0|0
S| |91000000|181000000| |VM|0|31200|0|0|0|0|0|0|0|0|0|0|0
S|DEMII|32806156|-97232211| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|DEMII|32806156|-97232211| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|BOTCH|32816856|-97497203| |TF|0|0|0|0|0|0|2|13000|0|0|0|0|0
S|BOTCH|32816856|-97497203| |IF|0|0|0|0|0|0|2|13000|0|0|0|0|0
S|RBBIT|32678042|-97734000| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|FUMED|32683206|-98225772| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|ALIAN|32687228|-99223122| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|BOTCH2|16|BRHMA|0|10
S| |91000000|181000000| |VA|0|15800|0|0|0|0|1|1000|0|0|0|0|0
S| |91000000|181000000| |VM|0|31200|0|0|0|0|0|0|0|0|0|0|0
S|DEMII|32806156|-97232211| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|DEMII|32806156|-97232211| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|BOTCH|32816856|-97497203| |TF|0|0|0|0|0|0|2|13000|0|0|0|0|0
S|BOTCH|32816856|-97497203| |IF|0|0|0|0|0|0|2|13000|0|0|0|0|0
S|ROOOO|32778239|-97733950| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|RUFFS|32893472|-98228722| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|KATZZ|33201022|-99595506| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|BRHMA|33521397|-101043169| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|BOTCH2|16|CIKAN|0|10
S| |91000000|181000000| |VA|0|15800|0|0|0|0|1|1000|0|0|0|0|0
S| |91000000|181000000| |VM|0|31200|0|0|0|0|0|0|0|0|0|0|0
S|DEMII|32806156|-97232211| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|DEMII|32806156|-97232211| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|BOTCH|32816856|-97497203| |TF|0|0|0|0|0|0|2|13000|0|0|0|0|0
S|BOTCH|32816856|-97497203| |IF|0|0|0|0|0|0|2|13000|0|0|0|0|0
S|RBBIT|32678042|-97734000| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|LYNDE|32639325|-98224936| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|WSTEX|32545272|-99331400| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CIKAN|32483333|-100316667| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|BOTCH2|16|DOSXX|0|10
